SensorName,Value
Sensor_49670,44.04
Sensor_82779,67.2
Sensor_85417,51.83
Sensor_43582,17.37
Sensor_80327,82.58
Sensor_04414,14.39
Sensor_70761,86.21
Sensor_78932,89.64
Sensor_32035,34.88
Sensor_07954,35.74
Sensor_59566,53.97
Sensor_70384,50.33
Sensor_03490,50.36
Sensor_66834,73.86
Sensor_56556,71.98
Sensor_31921,12.45
Sensor_32490,40.12
Sensor_47703,20.42
Sensor_32888,26.25
Sensor_47616,14.67
Sensor_69044,23.68
Sensor_21843,64.45
Sensor_83328,86.13
Sensor_32013,72.66
Sensor_02478,34.63
Sensor_32419,54.39
Sensor_31435,29.13
Sensor_83666,25.06
Sensor_38525,85.65
Sensor_10113,18.06
Sensor_89691,81.43
Sensor_61858,11.33
Sensor_49631,53.18
Sensor_56778,28.62
Sensor_36153,68.05
Sensor_04369,83.75
Sensor_42728,12.81
Sensor_19076,88.59
Sensor_08234,66.76
Sensor_18253,10.54
Sensor_16987,17.18
Sensor_48277,57.34
Sensor_20249,26.85
Sensor_08483,88.61
Sensor_30276,19.36
Sensor_35260,79.23
Sensor_64580,66.11
Sensor_54541,44.66
Sensor_37044,24.99
Sensor_55722,39.91
Sensor_72415,23.72
Sensor_63011,57.61
Sensor_65857,82.02
Sensor_63478,85.36
Sensor_53122,74.21
Sensor_10580,41.23
Sensor_63661,86.31
Sensor_10906,53.52
Sensor_20174,46.75
Sensor_16682,50.67
Sensor_56332,83.29
Sensor_50864,30.97
Sensor_71678,16.18
Sensor_21321,85.39
Sensor_68346,70.56
Sensor_33866,52.38
Sensor_78836,11.76
Sensor_05403,71.95
Sensor_40292,58.02
Sensor_17269,60.49
Sensor_07612,76.83
Sensor_20660,37.27
Sensor_32648,13.15
Sensor_07090,52.71
Sensor_48210,17.22
Sensor_86265,44.83
Sensor_03219,82.5
Sensor_35237,24.23
Sensor_84145,19.35
Sensor_37094,18.04
Sensor_81931,15.32
Sensor_75052,36.25
Sensor_75692,56.59
Sensor_46390,35.07
Sensor_07839,74.93
Sensor_27530,18.61
Sensor_63075,19.39
Sensor_85274,89.41
Sensor_66890,63.41
Sensor_59872,46.76
Sensor_14879,82.02
Sensor_65000,55.89
Sensor_36432,19.92
Sensor_24661,45.37
Sensor_76570,75.52
Sensor_10642,45.16
Sensor_31759,79.0
Sensor_32699,36.31
Sensor_56897,64.52
Sensor_52569,32.09
Sensor_54232,26.79
Sensor_71013,84.14
Sensor_13709,49.34
Sensor_54778,20.22
Sensor_49543,30.5
Sensor_74581,68.7
Sensor_27856,36.68
Sensor_83476,35.11
Sensor_53079,86.21
Sensor_68549,57.77
Sensor_53771,12.82
Sensor_83276,28.77
Sensor_45813,28.61
Sensor_13072,46.94
Sensor_06666,78.49
Sensor_19348,67.32
Sensor_25424,87.02
Sensor_53550,20.18
Sensor_14735,37.27
Sensor_68131,73.36
Sensor_81564,56.46
Sensor_70409,35.55
Sensor_73273,83.3
Sensor_78644,77.49
Sensor_58815,40.46
Sensor_00299,41.39
Sensor_20415,14.36
Sensor_82415,11.7
Sensor_29537,26.67
Sensor_73148,36.52
Sensor_19483,16.39
Sensor_59990,21.36
Sensor_14573,58.23
Sensor_06821,54.72
Sensor_49096,32.17
Sensor_56465,44.02
Sensor_36589,40.24
Sensor_52777,51.44
Sensor_69745,50.48
Sensor_18265,60.06
Sensor_89620,79.49
Sensor_47974,32.61
Sensor_45275,87.81
Sensor_63016,33.73
Sensor_70010,72.43
Sensor_80668,19.53
Sensor_30130,16.44
Sensor_03773,26.99
Sensor_03966,65.31
Sensor_80736,21.88
Sensor_38675,22.26
Sensor_65474,88.69
Sensor_82925,51.06
Sensor_59943,24.04
Sensor_39505,79.01
Sensor_50045,36.54
Sensor_04014,80.04
Sensor_55413,69.06
Sensor_27575,51.76
Sensor_85702,13.04
Sensor_28069,28.48
Sensor_84821,75.74
Sensor_33525,59.87
Sensor_03516,14.03
Sensor_64379,39.19
Sensor_49800,76.07
Sensor_38037,68.29
Sensor_21277,52.71
Sensor_32938,14.53
Sensor_29818,69.87
Sensor_58784,82.45
Sensor_21399,69.71
Sensor_80204,57.42
Sensor_54599,61.62
Sensor_10384,86.93
Sensor_77357,56.2
Sensor_35943,52.62
Sensor_10914,28.51
Sensor_31327,25.23
Sensor_04680,77.39
Sensor_65764,49.68
Sensor_76241,52.05
Sensor_13684,63.67
Sensor_09866,28.06
Sensor_79232,32.4
Sensor_49988,63.19
Sensor_52419,73.58
Sensor_01180,50.12
Sensor_00564,60.87
Sensor_56630,45.96
Sensor_54142,79.88
Sensor_66276,51.05
Sensor_41149,36.33
Sensor_75997,70.51
Sensor_65940,51.07
Sensor_47382,88.43
Sensor_18649,68.71
Sensor_41089,14.01
Sensor_05434,11.37
Sensor_38441,22.02
Sensor_06409,24.09
Sensor_72291,62.98
Sensor_04384,62.68
Sensor_49618,14.95
Sensor_58513,24.45
Sensor_36776,48.51
Sensor_19564,75.51
Sensor_43095,71.81
Sensor_07661,41.5
Sensor_72354,12.04
Sensor_36986,81.44
Sensor_77747,28.07
Sensor_46786,28.07
Sensor_82581,64.37
Sensor_10221,88.95
Sensor_67951,44.47
Sensor_73897,10.88
Sensor_78241,80.98
Sensor_41286,74.95
Sensor_28055,15.44
Sensor_09659,71.17
Sensor_28358,38.44
Sensor_69378,71.87
Sensor_60357,44.17
Sensor_09061,37.55
Sensor_84133,54.67
Sensor_59684,50.32
Sensor_06050,51.45
Sensor_33114,83.16
Sensor_19619,41.39
Sensor_70729,88.06
Sensor_54794,16.66
Sensor_47986,31.68
Sensor_02365,69.79
Sensor_04280,48.27
Sensor_50705,24.61
Sensor_17659,35.15
Sensor_00967,52.82
Sensor_66858,70.9
Sensor_83483,30.76
Sensor_64842,54.62
Sensor_61486,35.04
Sensor_73053,38.04
Sensor_69179,44.67
Sensor_26376,88.99
Sensor_74793,83.53
Sensor_21227,78.97
Sensor_21913,80.33
Sensor_36913,13.62
Sensor_39959,33.82
Sensor_71889,44.32
Sensor_82556,22.29
Sensor_63816,13.33
Sensor_77826,60.47
Sensor_44136,66.02
Sensor_22725,59.93
Sensor_08623,10.6
Sensor_88529,75.11
Sensor_11865,85.46
Sensor_27527,30.72
Sensor_68524,33.99
Sensor_87292,81.3
Sensor_54229,77.42
Sensor_20675,30.09
Sensor_22850,77.05
Sensor_31669,83.1
Sensor_73247,28.64
Sensor_76541,45.32
Sensor_19492,14.35
Sensor_48135,78.25
Sensor_50416,31.09
Sensor_37847,79.7
Sensor_88189,57.89
Sensor_50051,73.78
Sensor_11139,82.83
Sensor_65364,10.2
Sensor_28687,11.12
Sensor_30371,18.86
Sensor_45045,40.25
Sensor_33026,21.48
Sensor_24880,69.1
Sensor_65441,59.72
Sensor_88214,43.07
Sensor_50870,29.74
Sensor_87494,23.27
Sensor_32481,80.02
Sensor_51216,47.35
Sensor_28769,63.01
Sensor_38683,19.84
Sensor_06722,20.79
Sensor_37952,69.7
Sensor_42571,24.13
Sensor_68778,52.94
Sensor_21974,73.29
Sensor_34144,76.88
Sensor_75033,63.88
Sensor_74416,84.12
Sensor_25727,67.79
Sensor_32065,22.63
Sensor_29016,29.28
Sensor_80201,59.33
Sensor_69263,31.55
Sensor_08168,84.94
Sensor_78145,80.29
Sensor_02800,34.71
Sensor_57013,29.13
Sensor_58091,78.37
Sensor_54825,83.53
Sensor_51661,48.62
Sensor_56473,77.8
Sensor_29890,30.7
Sensor_21466,40.12
Sensor_64552,48.75
Sensor_49035,56.5
Sensor_46079,77.11
Sensor_02587,31.27
Sensor_36550,83.81
Sensor_80269,53.81
Sensor_21445,65.88
Sensor_72425,16.52
Sensor_32160,10.05
Sensor_62132,36.69
Sensor_32401,75.16
Sensor_30048,48.29
Sensor_69805,30.79
Sensor_43000,67.97
Sensor_65370,36.52
Sensor_85070,41.8
Sensor_79756,85.95
Sensor_11134,44.47
Sensor_38817,80.43
Sensor_01529,78.81
Sensor_56527,64.38
Sensor_37430,78.91
Sensor_39268,68.68
Sensor_56902,33.54
Sensor_45076,60.09
Sensor_87270,24.5
Sensor_83445,27.21
Sensor_09673,64.5
Sensor_84577,46.53
Sensor_55715,82.29
Sensor_44375,56.03
Sensor_31012,70.19
Sensor_54218,56.86
Sensor_44817,55.14
Sensor_21394,33.25
Sensor_58851,18.53
Sensor_06006,45.32
Sensor_30705,67.19
Sensor_14266,56.35
Sensor_58657,70.89
Sensor_24576,62.02
Sensor_07908,68.29
Sensor_81553,14.0
Sensor_40824,33.59
Sensor_50306,61.18
Sensor_51885,63.91
Sensor_24538,72.4
Sensor_72820,66.78
Sensor_09616,58.23
Sensor_02752,35.83
Sensor_60035,16.37
Sensor_12252,24.11
Sensor_07050,22.59
Sensor_56235,17.64
Sensor_81055,83.66
Sensor_41272,40.62
Sensor_68067,85.06
Sensor_22452,88.31
Sensor_75005,41.32
Sensor_62715,89.7
Sensor_32694,38.47
Sensor_54298,27.65
Sensor_63692,85.16
Sensor_32151,60.39
Sensor_66557,61.63
Sensor_34724,74.37
Sensor_06453,37.67
Sensor_20699,34.66
Sensor_17077,44.03
Sensor_03554,62.11
Sensor_01757,12.29
Sensor_73897,81.27
Sensor_38438,54.0
Sensor_47741,13.0
Sensor_04460,53.67
Sensor_03453,79.58
Sensor_68121,54.4
Sensor_13938,85.92
Sensor_60825,45.53
Sensor_88519,67.44
Sensor_12278,13.09
Sensor_32055,45.81
Sensor_27407,69.96
Sensor_26337,43.38
Sensor_55995,29.84
Sensor_71788,41.62
Sensor_41685,31.9
Sensor_66420,72.55
Sensor_48824,68.25
Sensor_20476,61.63
Sensor_24329,23.86
Sensor_12142,77.84
Sensor_21697,88.23
Sensor_30941,51.49
Sensor_55358,80.7
Sensor_10762,48.53
Sensor_29876,48.49
Sensor_60493,23.37
Sensor_76560,77.91
Sensor_46349,41.67
Sensor_64354,66.24
Sensor_45848,13.15
Sensor_24433,70.46
Sensor_16526,44.87
Sensor_84465,16.82
Sensor_12516,38.62
Sensor_84621,80.88
Sensor_60186,17.41
Sensor_65404,14.19
Sensor_23253,89.67
Sensor_35246,52.78
Sensor_03096,68.17
Sensor_48941,52.41
Sensor_55353,68.48
Sensor_25965,81.95
Sensor_13065,18.37
Sensor_30594,41.13
Sensor_60230,26.61
Sensor_85025,48.08
Sensor_89562,84.03
Sensor_33623,47.36
Sensor_39589,14.48
Sensor_31567,31.03
Sensor_24320,33.52
Sensor_68296,44.34
Sensor_42041,44.38
Sensor_58464,77.69
Sensor_60244,70.58
Sensor_36877,30.15
Sensor_09927,55.13
Sensor_46222,12.32
Sensor_50138,80.45
Sensor_34870,34.87
Sensor_30204,78.14
Sensor_58260,58.04
Sensor_27036,33.39
Sensor_69496,42.27
Sensor_74424,12.51
Sensor_09349,87.61
Sensor_45377,67.74
Sensor_63598,45.19
Sensor_84440,36.29
Sensor_54691,86.82
Sensor_08384,69.38
Sensor_83179,48.33
Sensor_26032,70.59
Sensor_25198,20.22
Sensor_89052,32.64
Sensor_40011,48.95
Sensor_05766,46.66
Sensor_41959,29.13
Sensor_83706,26.43
Sensor_22198,73.7
Sensor_14995,58.93
Sensor_57384,69.05
Sensor_07458,51.24
Sensor_28115,50.11
Sensor_04506,36.99
Sensor_49165,56.33
Sensor_63577,30.01
Sensor_62952,29.82
Sensor_01424,57.56
Sensor_66301,13.78
Sensor_83556,58.93
Sensor_59835,78.39
Sensor_74323,60.44
Sensor_29489,42.62
Sensor_63366,55.54
Sensor_83004,67.07
Sensor_55280,56.65
Sensor_43358,62.48
Sensor_82201,77.28
Sensor_71216,68.52
Sensor_83263,39.23
Sensor_18972,26.24
Sensor_89730,51.95
Sensor_55254,62.7
Sensor_24798,50.76
Sensor_19484,79.39
Sensor_20770,25.05
Sensor_04405,30.8
Sensor_54998,83.42
Sensor_46230,73.83
Sensor_02688,14.9
Sensor_80364,71.49
Sensor_00986,82.55
Sensor_32622,88.78
Sensor_20340,32.41
Sensor_20321,57.21
Sensor_39106,30.51
Sensor_53775,15.52
Sensor_33580,71.14
Sensor_64047,28.06
Sensor_51006,23.58
Sensor_19697,87.91
Sensor_82223,16.9
Sensor_08104,23.09
Sensor_60596,59.95
Sensor_51997,30.36
Sensor_16985,48.97
Sensor_16319,68.09
Sensor_41105,40.79
Sensor_13129,75.57
Sensor_77896,22.08
Sensor_32861,37.55
Sensor_14664,87.4
Sensor_19108,53.88
Sensor_00530,89.21
Sensor_45212,75.98
Sensor_82753,56.81
Sensor_41503,83.26
Sensor_07433,88.68
Sensor_65594,61.98
Sensor_25554,25.62
Sensor_69007,32.99
Sensor_15772,55.57
Sensor_28058,78.37
Sensor_65124,23.74
Sensor_02640,54.14
Sensor_31219,61.71
Sensor_01956,35.71
Sensor_74238,72.18
Sensor_71117,39.35
Sensor_71679,19.66
Sensor_63946,67.62
Sensor_74396,29.23
Sensor_19604,79.05
Sensor_24009,25.63
Sensor_01543,48.68
Sensor_68765,57.92
Sensor_04551,71.24
Sensor_71646,48.91
Sensor_04652,18.63
Sensor_11645,75.17
Sensor_86014,55.54
Sensor_54576,20.19
Sensor_18900,68.32
Sensor_41496,80.28
Sensor_61450,48.34
Sensor_46871,75.33
Sensor_02085,82.18
Sensor_34157,10.95
Sensor_65459,78.46
Sensor_72612,48.03
Sensor_51669,78.42
Sensor_03721,85.52
Sensor_70515,24.29
Sensor_12759,88.24
Sensor_88776,48.46
Sensor_00452,60.47
Sensor_16871,65.06
Sensor_36681,59.87
Sensor_20738,40.11
Sensor_56323,83.18
Sensor_64889,52.64
Sensor_50674,84.33
Sensor_33908,60.39
Sensor_35940,80.02
Sensor_83696,48.44
Sensor_36138,48.18
Sensor_13445,78.18
Sensor_68173,80.67
Sensor_29067,49.55
Sensor_33112,82.76
Sensor_67595,66.56
Sensor_67690,69.07
Sensor_27413,10.28
Sensor_08376,68.03
Sensor_33172,49.33
Sensor_84840,38.69
Sensor_89953,26.51
Sensor_18591,29.16
Sensor_09475,53.49
Sensor_37599,10.1
Sensor_39719,31.76
Sensor_48251,38.66
Sensor_76875,64.49
Sensor_20340,65.44
Sensor_63071,29.46
Sensor_13276,24.59
Sensor_11387,38.22
Sensor_70284,86.96
Sensor_50375,85.05
Sensor_53643,12.82
Sensor_36793,49.78
Sensor_68070,61.74
Sensor_12113,83.6
Sensor_29595,58.02
Sensor_56611,88.75
Sensor_00940,10.44
Sensor_59661,68.47
Sensor_03521,38.21
Sensor_70820,56.6
Sensor_26327,83.36
Sensor_89066,64.3
Sensor_61039,84.48
Sensor_42633,57.05
Sensor_49486,58.53
Sensor_44049,54.4
Sensor_79369,68.64
Sensor_14954,67.17
Sensor_77437,38.15
Sensor_05246,30.2
Sensor_19439,71.26
Sensor_77587,67.32
Sensor_46943,36.74
Sensor_13470,54.11
Sensor_76967,21.87
Sensor_53918,84.27
Sensor_89604,62.26
Sensor_72738,20.82
Sensor_04865,31.29
Sensor_64819,45.33
Sensor_55019,38.09
Sensor_85165,79.95
Sensor_65766,26.54
Sensor_60252,24.2
Sensor_12933,80.56
Sensor_32986,65.33
Sensor_04088,22.66
Sensor_07902,64.1
Sensor_48452,49.38
Sensor_74023,44.84
Sensor_56747,66.65
Sensor_24515,27.92
Sensor_33323,58.44
Sensor_19595,73.37
Sensor_12827,84.03
Sensor_72117,44.8
Sensor_12881,60.94
Sensor_83106,55.04
Sensor_81037,86.6
Sensor_68592,53.51
Sensor_87255,18.26
Sensor_57591,64.06
Sensor_18238,47.29
Sensor_20955,55.11
Sensor_49702,69.26
Sensor_43639,89.48
Sensor_25319,10.72
Sensor_72818,34.62
Sensor_66175,89.03
Sensor_00629,44.76
Sensor_05061,63.16
Sensor_25606,75.47
Sensor_49345,61.47
Sensor_38749,40.51
Sensor_80435,44.92
Sensor_78417,22.04
Sensor_18943,76.76
Sensor_14271,14.96
Sensor_29200,87.92
Sensor_84537,34.15
Sensor_12878,21.07
Sensor_42969,47.29
Sensor_32709,86.13
Sensor_74792,48.88
Sensor_62831,51.62
Sensor_36653,84.8
Sensor_28302,62.57
Sensor_60797,44.8
Sensor_06723,66.19
Sensor_84781,22.99
Sensor_49420,89.43
Sensor_19708,16.73
Sensor_24903,16.81
Sensor_36860,48.0
Sensor_35661,89.58
Sensor_30880,48.19
Sensor_07799,34.56
Sensor_76540,58.57
Sensor_35232,84.35
Sensor_30603,62.2
Sensor_16037,40.31
Sensor_09673,83.91
Sensor_58804,20.44
Sensor_64478,42.38
Sensor_89111,63.14
Sensor_72913,45.91
Sensor_69214,60.14
Sensor_62459,23.59
Sensor_41666,32.91
Sensor_41742,47.33
Sensor_01625,23.06
Sensor_35351,73.26
Sensor_49228,12.64
Sensor_32553,49.29
Sensor_83250,48.4
Sensor_47987,31.26
Sensor_08166,49.02
Sensor_61482,79.04
Sensor_04073,39.07
Sensor_28141,87.79
Sensor_10318,31.06
Sensor_48330,77.59
Sensor_36537,47.28
Sensor_16770,59.55
Sensor_23877,64.51
Sensor_25746,19.0
Sensor_49735,66.35
Sensor_84059,42.61
Sensor_07652,74.69
Sensor_42809,76.09
Sensor_47676,69.21
Sensor_53346,46.27
Sensor_24235,88.77
Sensor_14332,51.97
Sensor_26767,78.23
Sensor_06877,17.26
Sensor_63100,47.33
Sensor_73017,49.43
Sensor_01539,42.93
Sensor_80624,53.62
Sensor_66108,39.28
Sensor_13306,84.58
Sensor_80981,10.25
Sensor_59250,85.55
Sensor_01713,45.68
Sensor_17998,45.22
Sensor_15019,38.17
Sensor_82467,23.23
Sensor_28311,33.09
Sensor_84659,31.13
Sensor_54685,62.51
Sensor_14230,19.21
Sensor_79833,83.94
Sensor_02475,84.02
Sensor_08332,85.06
Sensor_37482,52.63
Sensor_04227,55.36
Sensor_20502,51.78
Sensor_55218,45.17
Sensor_78896,58.34
Sensor_70170,63.93
Sensor_75377,79.39
Sensor_86072,21.29
Sensor_11468,16.26
Sensor_55678,81.05
Sensor_01597,36.48
Sensor_68814,47.34
Sensor_79608,44.57
Sensor_58823,86.56
Sensor_40674,80.65
Sensor_32192,24.34
Sensor_23289,56.39
Sensor_56885,42.04
Sensor_13356,42.87
Sensor_71579,81.76
Sensor_38407,48.87
Sensor_54232,84.24
Sensor_04817,73.13
Sensor_35075,57.62
Sensor_63102,83.32
Sensor_58069,36.46
Sensor_62938,22.88
Sensor_74005,34.59
Sensor_71539,85.91
Sensor_77583,33.71
Sensor_34673,85.62
Sensor_11441,82.82
Sensor_77124,68.06
Sensor_17938,55.85
Sensor_15498,10.46
Sensor_35294,10.49
Sensor_84234,71.79
Sensor_40062,56.7
Sensor_13363,57.59
Sensor_70855,88.19
Sensor_88416,83.8
Sensor_56922,32.61
Sensor_49510,73.73
Sensor_69845,22.17
Sensor_07107,82.77
Sensor_04753,30.32
Sensor_03251,36.95
Sensor_85846,10.12
Sensor_26577,35.91
Sensor_41431,18.6
Sensor_85019,74.38
Sensor_36286,11.38
Sensor_75748,41.36
Sensor_61817,32.04
Sensor_67050,80.0
Sensor_49930,67.46
Sensor_22992,18.59
Sensor_32405,31.44
Sensor_39527,19.13
Sensor_75803,69.24
Sensor_61248,74.92
Sensor_68722,48.6
Sensor_26223,63.17
Sensor_44002,83.41
Sensor_29642,58.63
Sensor_26796,36.85
Sensor_27330,89.09
Sensor_16670,25.42
Sensor_52203,65.09
Sensor_75638,50.02
Sensor_61816,59.35
Sensor_62862,19.08
Sensor_58291,47.15
Sensor_11589,75.78
Sensor_02303,13.9
Sensor_71674,25.53
Sensor_39593,26.49
Sensor_59145,19.67
Sensor_75377,69.45
Sensor_31379,40.44
Sensor_44307,27.6
Sensor_57454,47.49
Sensor_01754,58.6
Sensor_59168,61.76
Sensor_58611,69.02
Sensor_13650,12.5
Sensor_15680,23.19
Sensor_27658,54.34
Sensor_40035,84.66
Sensor_58613,23.55
Sensor_26921,35.77
Sensor_73599,84.69
Sensor_79680,74.3
Sensor_23245,74.59
Sensor_68212,24.38
Sensor_50052,45.28
Sensor_82768,37.45
Sensor_24821,21.25
Sensor_20236,10.89
Sensor_75453,27.24
Sensor_23537,76.64
Sensor_44377,81.28
Sensor_04830,19.07
Sensor_85636,19.53
Sensor_57782,65.52
Sensor_12142,19.1
Sensor_38355,76.57
Sensor_09615,88.45
Sensor_42850,23.53
Sensor_85264,32.06
Sensor_16295,61.78
Sensor_24304,36.38
Sensor_69142,12.37
Sensor_07309,23.24
Sensor_27233,33.49
Sensor_10155,11.18
Sensor_45860,41.04
Sensor_86943,19.52
Sensor_75875,47.55
Sensor_78301,12.14
Sensor_18825,37.76
Sensor_85223,70.77
Sensor_52416,51.78
Sensor_75482,12.65
Sensor_20228,16.04
Sensor_08550,37.8
Sensor_35481,38.87
Sensor_65791,86.13
Sensor_56296,28.23
Sensor_67043,37.3
Sensor_87413,23.03
Sensor_54465,88.11
Sensor_29821,68.44
Sensor_28878,30.34
Sensor_51399,85.28
Sensor_70519,26.5
Sensor_50557,43.97
Sensor_05260,75.53
Sensor_12369,18.59
Sensor_51636,73.21
Sensor_46778,47.26
Sensor_53147,42.99
Sensor_19513,31.71
Sensor_30086,55.13
Sensor_76255,52.25
Sensor_49627,74.86
Sensor_73589,68.32
Sensor_37285,26.46
Sensor_29477,43.28
Sensor_30770,32.71
Sensor_38428,58.31
Sensor_22404,70.2
Sensor_42114,53.41
Sensor_82460,43.96
Sensor_00572,26.55
Sensor_57650,16.74
Sensor_86951,61.17
Sensor_80409,76.81
Sensor_21618,31.33
Sensor_25501,85.78
Sensor_01743,82.98
Sensor_36603,36.66
Sensor_18276,76.21
Sensor_19350,47.28
Sensor_34196,89.78
Sensor_12100,23.81
Sensor_60539,15.16
Sensor_47473,65.63
Sensor_40871,19.02
Sensor_17875,63.92
Sensor_85370,70.28
Sensor_11744,16.09
Sensor_47547,26.16
Sensor_33672,29.16
Sensor_03733,12.23
Sensor_22821,36.31
Sensor_25661,36.01
Sensor_12627,72.11
Sensor_54842,17.49
Sensor_81850,29.92
Sensor_16612,29.92
Sensor_43731,51.09
Sensor_82166,69.31
Sensor_60156,27.51
Sensor_02158,22.68
Sensor_73089,47.08
Sensor_82703,39.1
Sensor_37613,17.07
Sensor_89921,35.3
Sensor_58234,34.44
Sensor_66238,31.25
Sensor_00565,66.31
Sensor_84182,58.5
Sensor_03202,54.34
Sensor_20359,73.91
Sensor_69140,27.41
Sensor_08812,49.47
Sensor_32392,88.31
Sensor_18728,45.86
Sensor_74484,61.75
Sensor_42291,89.4
Sensor_05928,25.0
Sensor_89367,78.52
Sensor_25690,41.75
Sensor_56233,23.2
Sensor_48387,18.68
Sensor_30957,62.48
Sensor_46025,42.7
Sensor_88713,18.83
Sensor_77319,59.55
Sensor_84213,48.08
Sensor_63676,66.1
Sensor_12654,14.94
Sensor_55467,22.66
Sensor_87806,67.13
Sensor_86254,54.1
Sensor_64400,17.71
Sensor_02778,87.03
Sensor_00494,81.05
Sensor_85357,27.22
Sensor_87872,70.48
Sensor_58219,40.79
Sensor_47755,39.42
Sensor_82390,13.68
Sensor_63566,89.22
Sensor_86463,29.92
Sensor_54636,22.52
Sensor_49715,47.88
Sensor_50550,13.13
Sensor_33401,14.05
Sensor_16933,53.88
Sensor_87504,58.84
Sensor_78803,34.51
Sensor_17681,49.37
Sensor_76860,79.07
Sensor_15512,62.81
Sensor_42354,54.0
Sensor_36479,55.15
Sensor_59915,42.41
Sensor_64511,37.21
Sensor_76320,46.25
Sensor_08468,22.13
Sensor_03878,57.09
Sensor_45815,65.2
Sensor_57225,79.31
Sensor_50953,48.19
Sensor_79043,87.92
Sensor_30090,70.16
Sensor_65487,16.65
Sensor_83154,30.84
Sensor_37262,79.72
Sensor_06823,85.2
Sensor_52627,77.72
Sensor_75739,33.39
Sensor_56610,45.0
Sensor_52972,52.3
Sensor_48374,46.15
Sensor_82878,85.94
Sensor_36246,66.86
Sensor_88182,20.25
Sensor_12686,38.78
Sensor_06940,40.44
Sensor_50065,38.08
Sensor_73770,28.45
Sensor_57658,69.44
Sensor_50318,64.87
Sensor_10133,71.86
Sensor_01111,49.4
Sensor_45603,43.28
Sensor_51831,69.23
Sensor_61096,41.12
Sensor_60939,14.42
Sensor_19605,20.23
Sensor_63470,65.13
Sensor_19077,45.55
Sensor_45687,25.93
Sensor_67132,53.64
Sensor_71227,75.45
Sensor_87654,85.47
Sensor_29281,55.87
Sensor_36712,16.23
Sensor_39282,20.34
Sensor_20813,87.63
Sensor_42122,24.7
Sensor_35711,78.3
Sensor_54093,86.08
Sensor_31768,30.91
Sensor_51651,29.06
Sensor_59787,31.31
Sensor_68090,59.15
Sensor_22818,70.74
Sensor_76272,18.64
Sensor_75007,52.57
Sensor_87212,23.61
Sensor_57209,54.17
Sensor_11564,72.8
Sensor_48283,59.01
Sensor_86099,27.19
Sensor_85049,71.69
Sensor_08468,83.43
Sensor_51470,24.95
Sensor_39484,32.18
Sensor_60600,54.38
Sensor_07857,53.4
Sensor_06644,15.17
Sensor_24814,39.01
Sensor_14554,30.63
Sensor_02092,39.91
Sensor_18762,29.69
Sensor_76697,69.16
Sensor_17477,83.75
Sensor_20645,31.36
Sensor_13330,31.21
Sensor_67137,36.74
Sensor_63392,48.5
Sensor_86642,47.17
Sensor_48662,83.85
Sensor_19421,63.38
Sensor_81073,30.61
Sensor_34790,47.57
Sensor_14755,71.06
Sensor_51995,50.98
Sensor_69135,20.72
Sensor_41027,14.72
Sensor_87289,55.37
Sensor_20398,58.98
Sensor_19356,76.58
Sensor_23791,57.97
Sensor_14016,41.47
Sensor_02799,55.45
Sensor_43479,45.68
Sensor_09434,29.54
Sensor_19505,65.78
Sensor_51099,45.22
Sensor_03215,46.67
Sensor_38362,57.1
Sensor_08336,16.49
Sensor_11351,79.97
Sensor_56232,66.47
Sensor_42064,16.34
Sensor_45200,27.5
Sensor_03500,62.61
Sensor_84342,86.41
Sensor_57390,50.14
Sensor_12834,11.77
Sensor_48053,67.95
Sensor_33261,59.94
Sensor_06358,89.43
Sensor_84954,79.75
Sensor_13031,13.72
Sensor_10478,45.34
Sensor_02280,50.46
Sensor_23403,70.23
Sensor_22078,49.92
Sensor_47800,55.6
Sensor_39063,77.2
Sensor_17021,69.55
Sensor_38281,61.76
Sensor_50842,14.46
Sensor_39227,40.62
Sensor_15912,42.05
Sensor_45405,21.63
Sensor_68038,36.94
Sensor_19824,26.02
Sensor_60881,21.03
Sensor_65265,29.79
Sensor_19219,68.44
Sensor_02360,18.02
Sensor_02073,65.64
Sensor_03803,41.24
Sensor_70522,42.48
Sensor_81958,34.9
Sensor_38440,71.81
Sensor_06259,78.27
Sensor_34922,87.01
Sensor_78958,21.17
Sensor_87932,41.93
Sensor_76355,24.78
Sensor_59790,75.61
Sensor_08627,54.32
Sensor_24922,78.5
Sensor_59357,36.27
Sensor_85769,59.64
Sensor_52416,36.66
Sensor_41113,40.42
Sensor_46211,13.88
Sensor_21997,10.48
Sensor_87397,39.71
Sensor_58122,52.84
Sensor_86799,49.87
Sensor_63577,32.63
Sensor_05468,30.68
Sensor_08005,43.12
Sensor_85676,61.4
Sensor_67006,58.36
Sensor_61600,37.63
Sensor_74957,45.59
Sensor_54856,48.75
Sensor_57221,27.67
Sensor_51911,44.93
Sensor_52174,87.31
Sensor_02035,89.1
Sensor_18788,84.02
Sensor_03818,32.75
Sensor_81139,79.33
Sensor_76699,26.76
Sensor_78245,36.43
Sensor_38446,19.37
Sensor_77327,30.14
Sensor_31307,24.7
Sensor_22415,61.31
Sensor_02393,82.99
Sensor_27214,11.78
Sensor_83399,13.78
Sensor_27618,10.13
Sensor_80925,35.18
Sensor_52614,20.34
Sensor_54100,12.47
Sensor_58638,35.91
Sensor_87208,48.3
Sensor_62018,74.87
Sensor_50555,84.17
Sensor_83420,58.65
Sensor_27765,86.88
Sensor_75482,44.87
Sensor_47957,34.52
